X,Y
-122.3275478,47.59987748
-122.3426132,47.61215425
-122.3425837,47.61451822
-122.3430311,47.6126054
-122.3452294,47.6137013
-122.3441784,47.61208895
-122.3383858,47.60718251
-122.3355075,47.60688098
-122.3155272,47.59926344
-122.3233713,47.59911376
-122.3233292,47.59925075
-122.3272676,47.59912013
-122.3272426,47.59925718
-122.3375245,47.61327224
-122.3378382,47.61485755
-122.3300928,47.60172326
-122.3301502,47.60656602
